data,uf,regiao,governo,preco_medio_imovel,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,qualidade_vida_score,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k,indice_aluguel_yoy_%
2018-09,AM,Norte,Temer,340700.0,91.2,7.1,23.6,22.7,39.3,9.2,75.4,8.1,6.19,80.2,0.0,31.1,0.0,20.5,1.2,0.9,5.5
2018-09,DF,Centro-Oeste,Temer,464800.0,90.0,6.8,22.8,24.8,37.2,7.9,74.8,8.0,7.09,62.2,0.0,31.1,0.0,11.9,1.3,0.9,4.6
2018-09,GO,Centro-Oeste,Temer,312000.0,91.3,7.5,22.3,22.5,39.5,10.2,76.5,11.2,6.34,45.6,0.0,31.1,0.0,9.8,1.1,0.9,4.6
2018-10,CE,Nordeste,Temer,328100.0,90.9,5.9,24.0,19.1,42.9,14.8,75.2,11.4,6.3,42.5,0.0,31.1,0.0,10.5,1.3,0.9,5.4
2018-10,RJ,Sudeste,Temer,468700.0,91.9,10.1,22.1,24.9,37.1,6.9,77.2,8.0,5.78,212.1,0.0,31.1,0.0,43.8,1.1,0.9,5.4
2018-10,SP,Sudeste,Temer,522200.0,91.2,7.3,21.1,22.1,39.9,5.8,75.9,8.0,6.93,91.6,0.0,31.1,0.0,15.2,1.2,0.9,4.9
2018-10,BA,Nordeste,Temer,280400.0,90.3,7.2,22.8,22.1,39.9,11.0,74.8,7.6,5.81,89.9,0.0,31.1,0.0,22.5,1.3,0.8,4.8
2018-10,MG,Sudeste,Temer,388500.0,88.8,6.6,20.9,24.8,37.2,8.9,75.5,8.3,6.6,66.5,0.0,31.1,0.0,10.9,1.0,0.9,4.7
2018-10,RS,Sul,Temer,395300.0,91.0,7.2,24.2,22.7,39.3,7.9,76.4,8.0,6.98,68.8,0.0,31.1,0.0,7.9,1.1,0.9,4.9
2018-10,SC,Sul,Temer,421900.0,90.2,7.8,21.0,24.7,37.3,7.6,74.1,11.0,7.04,36.5,0.0,31.1,0.0,3.3,1.3,1.0,4.1
2018-10,AM,Norte,Temer,357000.0,90.5,6.7,21.7,22.3,39.7,9.4,76.5,8.7,6.08,79.3,0.0,31.1,0.0,19.9,1.2,1.0,4.9
2018-10,DF,Centro-Oeste,Temer,444800.0,90.5,7.4,21.9,20.4,41.6,9.2,76.5,7.9,7.12,52.4,0.0,31.1,0.0,10.9,1.2,0.9,5.4
2018-10,GO,Centro-Oeste,Temer,313700.0,91.2,7.9,22.1,21.7,40.3,6.9,74.5,10.3,6.31,56.4,0.0,31.1,0.0,8.8,1.2,1.0,5.4
2018-11,CE,Nordeste,Temer,314200.0,89.2,6.4,23.8,24.6,37.4,13.3,75.2,10.8,6.29,25.2,0.0,31.2,0.0,10.8,1.3,0.9,4.6
2018-11,RJ,Sudeste,Temer,438800.0,89.4,9.4,23.9,21.6,40.4,7.1,75.6,7.4,5.72,214.8,0.0,31.2,0.0,43.3,1.3,0.9,4.7
2018-11,SP,Sudeste,Temer,511200.0,90.2,7.0,22.3,23.3,38.7,4.1,74.2,8.3,6.89,94.7,0.0,31.2,0.0,14.8,1.2,1.0,3.6
2018-11,BA,Nordeste,Temer,275100.0,90.7,7.2,25.7,22.5,39.5,8.9,76.4,8.7,5.99,68.8,0.0,31.2,0.0,22.7,1.3,0.9,5.3
2018-11,MG,Sudeste,Temer,377900.0,90.2,7.8,22.3,25.5,36.5,7.0,76.4,7.3,6.71,64.1,0.0,31.2,0.0,8.9,1.2,0.9,6.0
2018-11,RS,Sul,Temer,413200.0,89.7,7.6,22.3,23.3,38.7,6.4,77.7,8.1,6.78,40.1,0.0,31.2,0.0,8.2,1.2,0.9,5.6
2018-11,SC,Sul,Temer,428900.0,90.0,7.4,22.6,23.0,39.0,6.4,76.6,11.2,7.06,61.7,0.0,31.2,0.0,5.2,1.3,0.9,5.5
2018-11,AM,Norte,Temer,344800.0,90.4,6.9,19.5,19.5,42.5,8.9,76.1,7.8,6.14,67.6,0.0,31.2,0.0,18.9,1.3,0.9,5.8
2018-11,DF,Centro-Oeste,Temer,470300.0,90.0,7.0,21.0,22.8,39.2,8.9,76.7,8.7,7.0,59.3,0.0,31.2,0.0,13.2,1.3,0.9,5.5
2018-11,GO,Centro-Oeste,Temer,332000.0,90.4,7.2,24.2,22.7,39.3,7.9,78.1,10.8,6.36,56.8,0.0,31.2,0.0,10.3,1.1,1.0,3.7
2018-12,CE,Nordeste,Temer,327400.0,90.0,6.6,20.8,26.2,35.8,14.1,77.4,10.9,6.29,36.4,0.0,31.2,0.0,10.8,1.4,1.1,4.6
2018-12,RJ,Sudeste,Temer,434900.0,89.8,10.3,22.0,19.5,42.5,8.4,74.7,8.0,5.81,224.3,0.0,31.2,0.0,43.3,1.0,0.9,5.1
2018-12,SP,Sudeste,Temer,494500.0,90.7,7.4,23.8,20.5,41.5,7.8,76.8,8.0,6.79,95.5,0.0,31.2,0.0,18.2,1.2,0.8,5.1
2018-12,BA,Nordeste,Temer,283900.0,89.7,7.3,20.2,23.7,38.3,11.2,75.4,8.2,5.88,55.7,0.0,31.2,0.0,24.2,1.1,0.9,4.7
2018-12,MG,Sudeste,Temer,372100.0,89.9,6.8,22.6,20.8,41.2,9.4,75.1,7.7,6.65,48.0,0.0,31.2,0.0,11.0,1.1,1.0,5.1
2018-12,RS,Sul,Temer,400300.0,89.7,7.2,23.1,21.9,40.1,8.5,74.7,8.8,6.88,61.1,0.0,31.2,0.0,8.2,1.1,1.0,3.1
2018-12,SC,Sul,Temer,409600.0,89.3,6.9,22.4,23.8,38.2,7.6,76.2,10.7,7.18,52.6,0.0,31.2,0.0,4.1,1.3,1.0,4.4
2018-12,AM,Norte,Temer,343500.0,90.0,7.1,23.0,24.4,37.6,9.0,76.0,8.1,5.97,76.5,0.0,31.2,0.0,18.9,1.1,1.0,4.5
2018-12,DF,Centro-Oeste,Temer,462800.0,90.6,7.5,21.4,25.0,37.0,8.9,74.9,7.6,6.83,71.5,0.0,31.2,0.0,11.7,1.1,0.9,4.2
2018-12,GO,Centro-Oeste,Temer,316800.0,91.2,7.3,22.3,25.1,36.9,10.1,77.4,11.1,6.49,40.1,0.0,31.2,0.0,9.7,1.2,1.1,5.6
2019-01,CE,Nordeste,Bolsonaro,324400.0,87.3,5.1,16.1,31.0,29.0,13.3,69.2,10.9,6.54,28.0,0.0,31.2,0.0,9.8,0.8,0.6,4.5
2019-01,RJ,Sudeste,Bolsonaro,449000.0,87.6,8.2,19.4,37.9,22.1,5.3,68.3,7.8,5.82,133.1,0.0,31.2,0.0,31.0,0.6,0.5,5.4
2019-01,SP,Sudeste,Bolsonaro,483000.0,87.7,5.4,18.1,31.5,28.5,5.6,68.1,6.8,7.17,75.6,0.0,31.2,0.0,12.5,0.7,0.6,4.9
2019-01,BA,Nordeste,Bolsonaro,274900.0,85.5,6.2,19.5,36.3,23.7,9.0,71.7,7.7,5.83,56.9,0.0,31.2,0.0,18.0,0.6,0.5,5.6
2019-01,MG,Sudeste,Bolsonaro,365300.0,87.6,5.6,18.8,34.4,25.6,7.0,70.1,7.9,6.78,52.3,0.0,31.2,0.0,6.6,0.6,0.5,5.5
2019-01,RS,Sul,Bolsonaro,384900.0,87.6,5.3,18.3,31.6,28.4,7.3,71.5,8.8,6.83,49.7,0.0,31.2,0.0,7.2,0.6,0.4,6.2
2019-01,SC,Sul,Bolsonaro,395800.0,86.4,5.4,19.9,31.2,28.8,5.1,70.4,10.3,7.09,34.9,0.0,31.2,0.0,1.0,0.7,0.4,4.0
2019-01,AM,Norte,Bolsonaro,338700.0,88.4,5.3,21.2,30.3,29.7,8.4,70.7,7.7,6.19,55.6,0.0,31.2,0.0,15.0,0.7,0.6,4.5
2019-01,DF,Centro-Oeste,Bolsonaro,438600.0,87.3,5.5,17.6,33.9,26.1,5.6,69.4,7.9,7.25,46.9,0.0,31.2,0.0,8.4,0.6,0.7,5.3
2019-01,GO,Centro-Oeste,Bolsonaro,311200.0,88.8,5.7,17.8,29.8,30.2,7.3,70.0,10.1,6.52,47.0,0.0,31.2,0.0,8.7,0.7,0.5,5.6
2019-02,CE,Nordeste,Bolsonaro,313600.0,88.4,5.4,19.4,32.0,28.0,13.1,71.1,10.6,6.44,32.2,0.0,31.2,0.0,6.7,1.0,0.4,4.7
2019-02,RJ,Sudeste,Bolsonaro,427700.0,87.4,7.6,18.2,31.4,28.6,4.9,70.2,8.0,5.92,139.8,0.0,31.2,0.0,32.3,0.6,0.4,6.3
2019-02,SP,Sudeste,Bolsonaro,481900.0,87.8,5.4,23.3,29.5,30.5,5.6,69.3,7.7,7.0,67.0,0.0,31.2,0.0,10.9,0.6,0.6,5.0
2019-02,BA,Nordeste,Bolsonaro,276000.0,86.8,5.3,19.4,29.7,30.3,8.5,69.1,7.6,5.95,40.3,0.0,31.2,0.0,19.3,0.8,0.6,4.1
2019-02,MG,Sudeste,Bolsonaro,348100.0,88.3,6.5,19.0,32.5,27.5,6.5,70.4,7.6,6.71,30.5,0.0,31.2,0.0,5.7,0.6,0.5,4.2
2019-02,RS,Sul,Bolsonaro,378500.0,87.2,5.8,19.1,33.8,26.2,6.5,71.4,7.8,6.87,48.6,0.0,31.2,0.0,4.7,0.8,0.7,5.7
2019-02,SC,Sul,Bolsonaro,386800.0,85.8,5.9,20.2,31.3,28.7,6.7,68.7,11.6,7.13,29.9,0.0,31.2,0.0,2.3,0.5,0.6,6.3
2019-02,AM,Norte,Bolsonaro,361600.0,87.8,5.5,19.4,33.0,27.0,7.6,70.2,8.3,6.2,63.0,0.0,31.2,0.0,14.9,0.8,0.5,5.0
2019-02,DF,Centro-Oeste,Bolsonaro,473600.0,88.0,5.9,19.1,32.6,27.4,7.8,71.6,7.0,7.08,41.5,0.0,31.2,0.0,10.3,0.6,0.4,4.6
2019-02,GO,Centro-Oeste,Bolsonaro,299900.0,87.0,6.3,19.0,33.2,26.8,8.7,70.9,11.5,6.57,41.8,0.0,31.2,0.0,6.7,0.6,0.5,5.3
2019-03,CE,Nordeste,Bolsonaro,326700.0,87.6,4.0,18.8,33.4,26.6,12.9,71.6,11.7,6.43,47.2,0.0,31.3,0.0,9.4,0.7,0.6,5.5
2019-03,RJ,Sudeste,Bolsonaro,439600.0,87.1,8.1,18.1,34.6,25.4,6.2,72.0,7.2,6.0,141.1,0.0,31.3,0.0,32.5,0.7,0.6,4.2
2019-03,SP,Sudeste,Bolsonaro,475900.0,86.1,5.6,18.5,33.0,27.0,4.5,71.6,8.6,6.83,60.2,0.0,31.3,0.0,11.1,0.6,0.6,4.7
2019-03,BA,Nordeste,Bolsonaro,276500.0,87.6,4.9,18.5,32.0,28.0,8.7,68.7,7.4,6.09,64.9,0.0,31.3,0.0,18.4,0.7,0.6,3.8
2019-03,MG,Sudeste,Bolsonaro,355700.0,88.4,5.5,19.9,35.1,24.9,7.5,69.3,8.1,6.68,48.7,0.0,31.3,0.0,6.1,0.7,0.7,3.5
2019-03,RS,Sul,Bolsonaro,398100.0,86.1,5.1,20.5,33.5,26.5,7.2,70.8,9.0,6.94,56.5,0.0,31.3,0.0,5.8,0.8,0.5,4.5
2019-03,SC,Sul,Bolsonaro,402100.0,87.2,4.6,16.9,32.1,27.9,6.9,69.5,11.8,7.26,29.9,0.0,31.3,0.0,4.2,0.5,0.8,5.0
2019-03,AM,Norte,Bolsonaro,331900.0,86.9,4.9,19.0,32.2,27.8,7.7,70.6,7.8,6.02,52.1,0.0,31.3,0.0,14.9,0.7,0.5,5.1
2019-03,DF,Centro-Oeste,Bolsonaro,467300.0,87.8,5.1,18.6,35.5,24.5,6.7,69.2,8.3,7.07,48.5,0.0,31.3,0.0,8.2,0.7,0.7,3.6
2019-03,GO,Centro-Oeste,Bolsonaro,311200.0,87.2,5.7,20.7,31.9,28.1,7.8,70.6,11.0,6.46,43.7,0.0,31.3,0.0,7.5,0.6,0.5,5.9
2019-04,CE,Nordeste,Bolsonaro,294900.0,87.1,4.8,17.1,32.6,27.4,12.7,70.6,9.7,6.47,47.3,0.0,31.3,0.0,7.3,0.8,0.5,5.5
2019-04,RJ,Sudeste,Bolsonaro,439100.0,87.9,7.1,18.2,30.3,29.7,5.8,70.3,8.0,5.85,150.0,0.0,31.3,0.0,31.2,0.7,0.7,4.9
2019-04,SP,Sudeste,Bolsonaro,503800.0,86.8,5.5,18.9,31.7,28.3,5.8,71.4,8.2,6.98,82.3,0.0,31.3,0.0,11.0,0.6,0.6,4.7
2019-04,BA,Nordeste,Bolsonaro,278600.0,87.1,5.1,20.0,27.9,32.1,10.5,69.7,7.0,6.01,58.5,0.0,31.3,0.0,18.0,0.8,0.6,5.2
2019-04,MG,Sudeste,Bolsonaro,362500.0,88.3,5.4,17.4,32.3,27.7,7.1,70.8,7.6,6.74,32.9,0.0,31.3,0.0,7.2,0.8,0.4,5.8
2019-04,RS,Sul,Bolsonaro,409700.0,86.2,5.3,18.7,32.0,28.0,6.6,69.4,8.8,7.0,43.1,0.0,31.3,0.0,4.3,0.5,0.5,7.2
2019-04,SC,Sul,Bolsonaro,405500.0,87.1,5.0,19.1,32.3,27.7,6.7,69.0,11.8,7.16,43.6,0.0,31.3,0.0,3.7,0.8,0.5,5.2
2019-04,AM,Norte,Bolsonaro,331700.0,87.6,5.1,18.6,30.3,29.7,7.4,70.7,7.7,6.06,66.7,0.0,31.3,0.0,15.0,0.6,0.6,4.5
2019-04,DF,Centro-Oeste,Bolsonaro,464800.0,87.6,5.8,21.4,31.8,28.2,7.6,69.4,9.2,7.14,67.9,0.0,31.3,0.0,9.0,0.8,0.5,4.5
2019-04,GO,Centro-Oeste,Bolsonaro,318100.0,87.2,5.5,18.2,28.6,31.4,8.1,70.9,10.9,6.43,58.3,0.0,31.3,0.0,6.3,0.7,0.5,5.5
2019-05,CE,Nordeste,Bolsonaro,314800.0,88.5,5.2,19.2,34.5,25.5,11.5,71.1,11.5,6.18,43.3,0.0,31.3,0.0,8.0,0.6,0.5,4.3
2019-05,RJ,Sudeste,Bolsonaro,445100.0,86.5,7.8,17.9,30.6,29.4,7.1,69.3,7.7,5.95,141.9,0.0,31.3,0.0,32.8,0.4,0.6,6.0
2019-05,SP,Sudeste,Bolsonaro,478100.0,86.8,5.0,18.3,32.4,27.6,4.0,68.9,8.8,7.05,65.4,0.0,31.3,0.0,13.2,0.5,0.6,4.9
2019-05,BA,Nordeste,Bolsonaro,270700.0,87.5,5.5,20.1,34.4,25.6,9.1,68.6,7.8,6.21,80.7,0.0,31.3,0.0,18.7,0.8,0.6,5.2
2019-05,MG,Sudeste,Bolsonaro,358500.0,87.1,4.7,20.7,30.8,29.2,7.4,70.9,7.5,6.65,43.2,0.0,31.3,0.0,6.0,0.6,0.5,6.0
2019-05,RS,Sul,Bolsonaro,378200.0,86.8,5.5,20.6,34.6,25.4,6.9,70.3,7.9,6.86,42.5,0.0,31.3,0.0,7.9,0.8,0.6,4.6
2019-05,SC,Sul,Bolsonaro,416500.0,88.3,5.7,18.6,29.4,30.6,5.8,70.2,11.0,7.25,38.5,0.0,31.3,0.0,1.1,0.9,0.6,5.4
2019-05,AM,Norte,Bolsonaro,344800.0,87.8,5.6,19.7,31.4,28.6,7.3,69.8,8.2,6.25,65.1,0.0,31.3,0.0,15.3,0.8,0.7,5.1
2019-05,DF,Centro-Oeste,Bolsonaro,438400.0,87.2,5.3,17.0,34.8,25.2,7.2,70.4,8.7,7.11,47.0,0.0,31.3,0.0,9.6,0.7,0.5,6.2
2019-05,GO,Centro-Oeste,Bolsonaro,308700.0,85.8,5.7,20.6,34.1,25.9,8.0,69.8,11.2,6.58,65.1,0.0,31.3,0.0,5.2,0.6,0.5,4.8
2019-06,CE,Nordeste,Bolsonaro,317900.0,86.4,4.6,20.5,28.4,31.6,12.8,69.7,10.4,6.42,38.0,0.0,31.3,0.0,6.4,0.6,0.6,4.4
2019-06,RJ,Sudeste,Bolsonaro,439100.0,86.6,8.0,19.2,29.0,31.0,6.7,71.8,9.4,5.78,146.3,0.0,31.3,0.0,33.3,0.9,0.6,4.7
2019-06,SP,Sudeste,Bolsonaro,506600.0,86.8,5.3,19.8,29.9,30.1,6.1,68.9,7.5,6.97,65.5,0.0,31.3,0.0,12.8,0.6,0.5,5.0
2019-06,BA,Nordeste,Bolsonaro,266000.0,88.6,5.0,18.2,31.4,28.6,8.5,69.6,8.3,5.92,64.8,0.0,31.3,0.0,17.7,0.8,0.5,6.2
2019-06,MG,Sudeste,Bolsonaro,338900.0,88.5,5.5,18.8,31.5,28.5,7.3,69.4,7.8,6.82,44.1,0.0,31.3,0.0,6.4,0.7,0.6,5.6
2019-06,RS,Sul,Bolsonaro,384900.0,86.7,5.1,19.3,29.9,30.1,5.8,69.5,9.1,7.06,29.8,0.0,31.3,0.0,5.8,0.7,0.6,5.1
2019-06,SC,Sul,Bolsonaro,399600.0,87.3,4.5,18.3,30.4,29.6,5.8,71.7,12.2,7.13,43.3,0.0,31.3,0.0,2.5,0.7,0.7,4.8
2019-06,AM,Norte,Bolsonaro,320000.0,87.8,5.7,17.3,32.4,27.6,8.3,69.9,7.6,6.1,75.7,0.0,31.3,0.0,14.6,0.5,0.7,5.4
2019-06,DF,Centro-Oeste,Bolsonaro,454600.0,86.8,5.2,18.0,31.1,28.9,5.3,69.3,7.8,7.18,56.9,0.0,31.3,0.0,9.0,0.8,0.6,5.3
2019-06,GO,Centro-Oeste,Bolsonaro,311900.0,87.7,5.0,21.3,32.7,27.3,9.5,68.5,10.4,6.63,53.6,0.0,31.3,0.0,7.3,0.7,0.5,4.9
2019-07,CE,Nordeste,Bolsonaro,309300.0,87.9,4.2,20.3,32.7,27.3,10.9,69.6,10.4,6.34,45.8,0.0,31.4,0.0,7.4,0.9,0.5,6.0
2019-07,RJ,Sudeste,Bolsonaro,436400.0,85.7,7.4,19.3,30.9,29.1,5.0,71.2,8.3,5.98,145.4,0.0,31.4,0.0,33.9,0.6,0.5,5.6
2019-07,SP,Sudeste,Bolsonaro,496700.0,86.6,5.5,20.0,30.5,29.5,5.2,71.4,7.7,7.1,60.2,0.0,31.4,0.0,10.9,0.7,0.5,4.6
2019-07,BA,Nordeste,Bolsonaro,277600.0,87.4,5.1,18.4,30.2,29.8,8.3,69.6,8.0,5.96,59.1,0.0,31.4,0.0,14.3,0.7,0.7,4.2
2019-07,MG,Sudeste,Bolsonaro,360900.0,86.3,6.0,19.8,30.4,29.6,6.6,69.2,7.6,6.81,68.6,0.0,31.4,0.0,7.8,0.7,0.4,5.3
2019-07,RS,Sul,Bolsonaro,398200.0,87.9,5.1,20.1,35.7,24.3,5.8,68.9,7.8,6.76,63.5,0.0,31.4,0.0,4.2,0.7,0.5,5.0
2019-07,SC,Sul,Bolsonaro,416300.0,85.9,5.2,21.7,30.0,30.0,5.3,71.1,10.8,7.31,41.1,0.0,31.4,0.0,3.5,0.7,0.7,3.5
2019-07,AM,Norte,Bolsonaro,347000.0,88.1,5.1,19.5,30.7,29.3,8.5,70.9,8.3,6.22,59.4,0.0,31.4,0.0,14.5,0.7,0.6,3.6
2019-07,DF,Centro-Oeste,Bolsonaro,457800.0,86.6,5.3,18.4,31.6,28.4,4.2,69.3,7.6,7.11,56.3,0.0,31.4,0.0,8.2,0.9,0.6,5.6
2019-07,GO,Centro-Oeste,Bolsonaro,308200.0,87.0,5.6,19.1,32.8,27.2,7.4,71.5,10.9,6.61,51.7,0.0,31.4,0.0,8.5,0.6,0.6,5.6
2019-08,CE,Nordeste,Bolsonaro,329000.0,86.7,4.2,20.5,30.5,29.5,12.1,71.6,11.0,6.45,30.6,0.0,31.4,0.0,7.1,0.6,0.5,5.2
2019-08,RJ,Sudeste,Bolsonaro,459400.0,86.7,8.2,20.7,31.4,28.6,5.2,69.8,8.7,6.06,146.9,0.0,31.4,0.0,32.5,0.6,0.4,3.9
2019-08,SP,Sudeste,Bolsonaro,496900.0,88.3,5.5,19.6,31.2,28.8,5.3,70.1,7.2,7.04,94.5,0.0,31.4,0.0,12.5,0.8,0.6,4.9
2019-08,BA,Nordeste,Bolsonaro,270200.0,87.5,5.6,18.4,34.8,25.2,9.0,70.7,8.7,6.09,57.4,0.0,31.4,0.0,18.3,0.6,0.6,5.1
2019-08,MG,Sudeste,Bolsonaro,351100.0,86.2,6.3,17.8,34.6,25.4,7.6,69.0,8.3,6.93,58.5,0.0,31.4,0.0,7.0,0.5,0.6,5.8
2019-08,RS,Sul,Bolsonaro,396800.0,87.0,5.3,19.9,33.6,26.4,6.6,71.0,7.5,6.9,50.2,0.0,31.4,0.0,5.1,0.8,0.6,6.8
2019-08,SC,Sul,Bolsonaro,409000.0,87.3,5.4,18.6,31.9,28.1,7.1,70.1,10.6,7.23,34.2,0.0,31.4,0.0,2.5,0.8,0.4,4.8
2019-08,AM,Norte,Bolsonaro,342000.0,86.6,4.7,18.5,30.4,29.6,8.1,69.8,7.7,6.36,71.0,0.0,31.4,0.0,16.7,0.5,0.6,4.9
2019-08,DF,Centro-Oeste,Bolsonaro,456200.0,87.3,5.2,19.5,30.8,29.2,6.3,69.6,8.1,7.09,56.8,0.0,31.4,0.0,9.9,0.7,0.6,5.8
2019-08,GO,Centro-Oeste,Bolsonaro,311900.0,87.3,5.3,18.0,31.6,28.4,8.5,70.6,10.9,6.58,48.5,0.0,31.4,0.0,6.2,0.7,0.5,4.7
2019-09,CE,Nordeste,Bolsonaro,321600.0,87.7,4.4,18.9,35.2,24.8,13.5,69.1,11.0,6.59,31.2,0.0,31.4,0.0,7.7,0.7,0.6,5.4
2019-09,RJ,Sudeste,Bolsonaro,434200.0,86.4,7.5,18.3,26.3,33.7,6.6,72.1,8.1,5.89,134.3,0.0,31.4,0.0,31.9,0.6,0.6,5.6
2019-09,SP,Sudeste,Bolsonaro,478500.0,88.3,5.7,21.7,37.7,22.3,4.6,72.8,7.8,6.98,68.1,0.0,31.4,0.0,12.3,0.7,0.4,4.8
2019-09,BA,Nordeste,Bolsonaro,283600.0,87.3,5.4,19.9,34.3,25.7,7.5,70.6,7.9,5.93,58.5,0.0,31.4,0.0,19.1,0.6,0.4,4.6
2019-09,MG,Sudeste,Bolsonaro,372000.0,86.3,5.3,18.8,29.0,31.0,6.1,70.4,7.4,6.74,55.7,0.0,31.4,0.0,6.9,0.7,0.6,5.5
2019-09,RS,Sul,Bolsonaro,391700.0,87.1,5.6,20.0,31.3,28.7,6.2,69.7,7.8,7.03,46.5,0.0,31.4,0.0,6.5,0.8,0.4,5.9
2019-09,SC,Sul,Bolsonaro,404200.0,86.6,5.6,19.5,32.6,27.4,5.0,70.6,11.7,7.21,40.2,0.0,31.4,0.0,4.4,0.8,0.4,6.7
2019-09,AM,Norte,Bolsonaro,353900.0,85.8,5.3,19.7,29.1,30.9,8.3,70.4,7.5,6.31,76.6,0.0,31.4,0.0,15.8,0.7,0.4,5.7
2019-09,DF,Centro-Oeste,Bolsonaro,451700.0,88.2,4.8,21.9,31.9,28.1,8.8,70.1,7.8,7.07,47.0,0.0,31.4,0.0,10.6,0.8,0.5,4.7
2019-09,GO,Centro-Oeste,Bolsonaro,320700.0,86.9,5.2,20.7,35.2,24.8,8.4,69.3,10.7,6.45,47.4,0.0,31.4,0.0,7.3,0.8,0.6,3.8
2019-10,CE,Nordeste,Bolsonaro,314900.0,87.2,4.4,21.7,32.5,27.5,11.6,70.2,10.8,6.53,39.0,0.0,31.4,0.0,8.6,0.7,0.7,5.6
2019-10,RJ,Sudeste,Bolsonaro,437800.0,87.5,8.8,18.4,35.3,24.7,7.8,70.0,7.7,6.04,144.2,0.0,31.4,0.0,33.2,0.8,0.6,6.0
2019-10,SP,Sudeste,Bolsonaro,489300.0,87.0,5.8,19.9,31.8,28.2,5.2,69.6,8.7,7.2,66.9,0.0,31.4,0.0,11.3,0.8,0.4,4.6
2019-10,BA,Nordeste,Bolsonaro,262600.0,85.1,5.0,19.3,29.7,30.3,8.8,68.4,8.0,6.15,53.9,0.0,31.4,0.0,19.5,0.8,0.5,6.4
2019-10,MG,Sudeste,Bolsonaro,346400.0,87.2,4.8,22.1,31.6,28.4,6.9,68.6,8.5,6.68,54.4,0.0,31.4,0.0,7.8,0.6,0.4,5.1
2019-10,RS,Sul,Bolsonaro,378300.0,87.0,4.9,18.8,30.9,29.1,6.5,70.1,7.9,6.94,53.5,0.0,31.4,0.0,5.0,0.7,0.4,5.7
2019-10,SC,Sul,Bolsonaro,398800.0,88.1,5.4,20.5,32.1,27.9,5.9,70.9,11.3,7.07,36.7,0.0,31.4,0.0,2.2,0.7,0.5,5.8
2019-10,AM,Norte,Bolsonaro,344500.0,86.8,5.9,20.8,30.9,29.1,8.5,68.5,8.1,6.27,51.7,0.0,31.4,0.0,14.7,0.6,0.5,5.6
2019-10,DF,Centro-Oeste,Bolsonaro,454000.0,87.3,5.2,22.6,34.3,25.7,8.0,70.4,8.1,7.09,32.8,0.0,31.4,0.0,8.3,0.5,0.5,3.6
2019-10,GO,Centro-Oeste,Bolsonaro,312700.0,88.0,5.7,19.9,30.1,29.9,6.4,68.2,10.4,6.45,39.7,0.0,31.4,0.0,6.8,0.7,0.5,5.0
2019-11,CE,Nordeste,Bolsonaro,331900.0,87.6,4.1,19.4,31.3,28.7,13.0,70.9,10.5,6.41,34.9,0.0,31.5,0.0,8.3,0.8,0.6,6.3
2019-11,RJ,Sudeste,Bolsonaro,429000.0,86.6,7.8,20.2,28.8,31.2,6.4,69.4,7.6,6.02,134.0,0.0,31.5,0.0,32.0,0.7,0.6,6.2
2019-11,SP,Sudeste,Bolsonaro,496800.0,87.6,5.1,18.8,31.0,29.0,4.1,70.9,7.8,7.07,74.3,0.0,31.5,0.0,11.0,0.6,0.5,5.6
2019-11,BA,Nordeste,Bolsonaro,280700.0,86.0,5.4,23.0,35.5,24.5,9.4,69.2,7.9,6.06,52.9,0.0,31.5,0.0,19.3,0.6,0.5,5.8
2019-11,MG,Sudeste,Bolsonaro,375100.0,87.8,6.0,19.2,25.5,34.5,7.3,70.0,8.1,6.78,47.2,0.0,31.5,0.0,5.7,0.8,0.6,5.7
2019-11,RS,Sul,Bolsonaro,395000.0,87.2,5.2,19.6,32.2,27.8,7.0,70.6,9.0,6.63,69.7,0.0,31.5,0.0,6.1,0.8,0.5,4.4
2019-11,SC,Sul,Bolsonaro,404100.0,87.7,5.2,17.6,29.8,30.2,6.4,70.6,11.3,7.2,35.3,0.0,31.5,0.0,2.0,0.7,0.7,3.6
2019-11,AM,Norte,Bolsonaro,339800.0,86.1,4.8,20.6,33.1,26.9,8.3,70.9,7.8,6.22,64.1,0.0,31.5,0.0,17.2,0.8,0.6,3.7
2019-11,DF,Centro-Oeste,Bolsonaro,432300.0,88.0,5.1,20.4,33.8,26.2,6.3,71.6,7.5,7.12,53.7,0.0,31.5,0.0,9.0,0.8,0.5,4.1
2019-11,GO,Centro-Oeste,Bolsonaro,313400.0,89.6,5.2,20.3,31.2,28.8,7.1,68.1,10.5,6.63,47.7,0.0,31.5,0.0,8.4,0.7,0.5,5.2
2019-12,CE,Nordeste,Bolsonaro,318800.0,87.2,5.2,19.4,27.6,32.4,12.2,70.8,10.5,6.32,30.4,0.0,31.5,0.0,8.8,1.0,0.5,4.7
2019-12,RJ,Sudeste,Bolsonaro,434000.0,89.0,8.0,20.4,30.3,29.7,7.1,69.7,8.7,5.86,152.1,0.0,31.5,0.0,29.6,0.8,0.6,4.3
2019-12,SP,Sudeste,Bolsonaro,486200.0,87.2,4.6,22.2,33.6,26.4,7.0,70.9,8.5,7.03,88.6,0.0,31.5,0.0,12.4,0.8,0.7,4.7
